scheme,cover_nodes,padded_set_size,measurement,presentation_bytes,show_ms,verify_ms,state_check_ms,match_ms,credential_bridge_ms,cover_transform_ms,oom_ms,verified,protocol_payload_bytes,m,k,revoked,json_wire_bytes,proof_bytes
HiddenCover,512.0,512.0,4,1546.0,557.981,180.2978,0.119,0.0001999999999999,1.7851,83.81089999999999,472.2346,True,1546,,,,,1546
HiddenCover,512.0,512.0,5,1546.0,573.3707,186.7285,0.1164999999999999,0.0001999999999999,2.2334,88.7842,482.2167,True,1546,,,,,1546
HiddenCover,512.0,512.0,6,1546.0,527.5427999999999,177.1808,0.1289,0.0001999999999999,1.8293,86.7963,438.7578,True,1546,,,,,1546
HiddenCover,512.0,512.0,7,1546.0,593.2448,173.25119999999998,0.1294,9.99999999999e-05,1.7374,84.9491,506.4102,True,1546,,,,,1546
HiddenCover,512.0,512.0,8,1546.0,546.8005,170.13649999999998,0.1377999999999999,0.0001999999999999,1.7982,83.9588,460.8821,True,1546,,,,,1546
HiddenCover,512.0,512.0,9,1546.0,537.5293,167.7542,0.1256,9.99999999999e-05,1.9191,88.468,446.9971,True,1546,,,,,1546
HiddenCover,512.0,512.0,10,1546.0,525.7819000000001,182.1282,0.1317,0.0001999999999999,2.2319,81.6983,441.702,True,1546,,,,,1546
HiddenCover,512.0,512.0,11,1546.0,540.6706,170.11409999999998,0.1263,0.0001999999999999,2.1988,87.63419999999999,450.69,True,1546,,,,,1546
HiddenCover,512.0,512.0,12,1546.0,518.6023,186.7472,0.121,0.0001999999999999,1.9177,85.78710000000001,430.7588,True,1546,,,,,1546
HiddenCover,512.0,512.0,13,1546.0,522.1774,177.3158,0.1258999999999999,9.99999999999e-05,1.7594,83.47630000000001,436.7971,True,1546,,,,,1546
HiddenCover,512.0,512.0,14,1546.0,536.8498999999999,184.7515,0.1268999999999999,9.99999999999e-05,1.7879,96.0451,438.8709,True,1546,,,,,1546
HiddenCover,512.0,512.0,15,1546.0,557.1545,168.9483,0.1204,9.99999999999e-05,1.9856,85.4346,469.5948,True,1546,,,,,1546
HiddenCover,512.0,512.0,16,1546.0,511.9498,169.0046,0.1212,9.99999999999e-05,1.9253,80.7552,429.1157,True,1546,,,,,1546
HiddenCover,512.0,512.0,17,1546.0,525.7573,177.0854,0.1152,9.99999999999e-05,1.9643,84.44200000000001,439.2178,True,1546,,,,,1546
HiddenCover,512.0,512.0,18,1546.0,542.5032,186.8795,0.1359,9.99999999999e-05,1.812,85.73859999999999,454.7991,True,1546,,,,,1546
HiddenCover,512.0,512.0,19,1546.0,568.5667,175.9992,0.1248,9.99999999999e-05,1.877,95.0619,471.4833,True,1546,,,,,1546
HiddenCover,512.0,512.0,20,1546.0,509.8526,173.3506,0.1187,0.0001999999999999,2.1487,80.558,427.0098,True,1546,,,,,1546
HiddenCover,512.0,512.0,21,1546.0,551.49,169.04559999999998,0.1272,9.99999999999e-05,1.8631,90.6441,458.838,True,1546,,,,,1546
HiddenCover,512.0,512.0,22,1546.0,547.0908,172.4945,0.1923,0.0003,2.4995,87.2564,457.1227,True,1546,,,,,1546
HiddenCover,512.0,512.0,23,1546.0,532.6528999999999,182.0369,0.2131,9.99999999999e-05,2.4130000000000003,89.6935,440.3089,True,1546,,,,,1546
HiddenCover,512.0,512.0,24,1546.0,571.2538999999999,176.7309,0.1151,0.0001999999999999,2.1679,86.3737,482.5769,True,1546,,,,,1546
HiddenCover,512.0,512.0,25,1546.0,552.9068,182.4577,0.1197,9.99999999999e-05,3.2779,82.3844,467.1009,True,1546,,,,,1546
HiddenCover,512.0,512.0,26,1546.0,553.1256,181.196,0.1222999999999999,9.99999999999e-05,2.1168,86.67420000000001,464.1945,True,1546,,,,,1546
HiddenCover,512.0,512.0,27,1546.0,548.732,176.5948,0.1917,0.0001999999999999,1.7132,86.68289999999999,460.1205,True,1546,,,,,1546
HiddenCover,512.0,512.0,28,1546.0,537.1505,168.89270000000002,0.1978,0.0001999999999999,2.7634,82.16279999999999,452.0073,True,1546,,,,,1546
HiddenCover,512.0,512.0,29,1546.0,546.0262,183.5056,0.1689999999999999,0.0003,2.1592,81.7956,461.8811,True,1546,,,,,1546
HiddenCover,1024.0,1024.0,0,1626.0,1142.5297,349.1762,0.2572,0.0001999999999999,2.111,188.519,951.6099,True,1626,,,,,1626
HiddenCover,1024.0,1024.0,1,1626.0,1134.0614,343.8361,0.204,0.0001999999999999,1.8392,175.65220000000002,956.3325,True,1626,,,,,1626
HiddenCover,1024.0,1024.0,2,1626.0,1153.0402,339.2813,0.2032,9.99999999999e-05,1.9938,165.5013,985.3249,True,1626,,,,,1626
HiddenCover,1024.0,1024.0,3,1626.0,1124.9612,325.3465,0.2269999999999999,0.0003999999999999,3.04,186.1037,935.5737,True,1626,,,,,1626
HiddenCover,1024.0,1024.0,4,1626.0,1145.148,350.7385,0.4017,0.0003999999999999,2.188,166.0542,976.4717,True,1626,,,,,1626
HiddenCover,1024.0,1024.0,5,1626.0,1146.7096,376.5106,0.2042,0.0001999999999999,1.8862,170.39,974.1955,True,1626,,,,,1626
HiddenCover,1024.0,1024.0,6,1626.0,1126.0072,345.3282,0.1969999999999999,9.99999999999e-05,1.8898,162.7808,961.102,True,1626,,,,,1626
HiddenCover,1024.0,1024.0,7,1626.0,1135.6232,351.0186,0.3261,0.0001999999999999,2.7706,168.8169,963.6771,True,1626,,,,,1626
HiddenCover,1024.0,1024.0,8,1626.0,1183.537,337.1311,0.2026,0.0001999999999999,2.0229,178.5653,1002.7314,True,1626,,,,,1626
HiddenCover,1024.0,1024.0,9,1626.0,1178.6635,336.8147,0.1994,0.0001999999999999,1.9183,166.6474,1009.853,True,1626,,,,,1626
HiddenCover,1024.0,1024.0,10,1626.0,1112.5177,331.7095,0.2084,9.99999999999e-05,1.8971,162.7076,947.6903,True,1626,,,,,1626
HiddenCover,1024.0,1024.0,11,1626.0,1143.4649000000002,352.8612,0.2041,0.0001999999999999,1.9318,177.51610000000002,963.7945,True,1626,,,,,1626
HiddenCover,1024.0,1024.0,12,1626.0,1150.4128,325.1031,0.1978,9.99999999999e-05,1.7628,175.8836,972.5541,True,1626,,,,,1626
HiddenCover,1024.0,1024.0,13,1626.0,1167.3022,340.0102,0.2034,9.99999999999e-05,1.7676,181.8822,983.434,True,1626,,,,,1626
HiddenCover,1024.0,1024.0,14,1626.0,1146.996,330.5772,0.21,9.99999999999e-05,2.025,161.5945,983.1442,True,1626,,,,,1626
HiddenCover,1024.0,1024.0,15,1626.0,1160.4497,334.4683,0.1916,9.99999999999e-05,2.4576,171.6057,986.1644,True,1626,,,,,1626
HiddenCover,1024.0,1024.0,16,1626.0,1173.7574,333.1917,0.2037999999999999,0.0001999999999999,1.8096,171.1532,1000.5464,True,1626,,,,,1626
HiddenCover,1024.0,1024.0,17,1626.0,1104.3853,338.3969,0.4234,0.0007,3.1944,164.80159999999998,935.9295,True,1626,,,,,1626
HiddenCover,1024.0,1024.0,18,1626.0,1188.567,354.31030000000004,0.1961,9.99999999999e-05,2.1737,186.44,999.729,True,1626,,,,,1626
HiddenCover,1024.0,1024.0,19,1626.0,1135.2378,345.10420000000005,0.2172,9.99999999999e-05,1.9562,166.377,966.6567,True,1626,,,,,1626
HiddenCover,1024.0,1024.0,20,1626.0,1143.6206,326.7609,0.2041,9.99999999999e-05,2.9646,180.7238,959.7018,True,1626,,,,,1626
HiddenCover,1024.0,1024.0,21,1626.0,1170.9638,325.3316,0.3342,0.0003,1.929,174.67669999999998,994.0069,True,1626,,,,,1626
HiddenCover,1024.0,1024.0,22,1626.0,1154.2458,329.3345,0.1986,9.99999999999e-05,2.4189,170.81660000000002,980.796,True,1626,,,,,1626
HiddenCover,1024.0,1024.0,23,1626.0,1156.1874,322.6465,0.3014,0.0007,2.2735,170.3123,983.2849,True,1626,,,,,1626
HiddenCover,1024.0,1024.0,24,1626.0,1094.0449,323.5416,0.199,9.99999999999e-05,2.1784,163.51170000000002,928.1402,True,1626,,,,,1626
HiddenCover,1024.0,1024.0,25,1626.0,1089.2791,326.1011,0.2104,0.0001999999999999,1.8656,164.9501,922.2407,True,1626,,,,,1626
HiddenCover,1024.0,1024.0,26,1626.0,1098.975,331.3556,0.2183,9.99999999999e-05,1.8652,164.1712,932.7041,True,1626,,,,,1626
HiddenCover,1024.0,1024.0,27,1626.0,1097.483,353.803,0.1944,9.99999999999e-05,1.8548,163.137,932.2826,True,1626,,,,,1626
HiddenCover,1024.0,1024.0,28,1626.0,1178.8935,327.9645,0.2075,0.0001999999999999,1.811,185.6268,991.2151,True,1626,,,,,1626
HiddenCover,1024.0,1024.0,29,1626.0,1130.0106999999998,338.0814,0.3565,0.0001999999999999,2.0504,162.8023,964.7841,True,1626,,,,,1626
HiddenCover,2048.0,2048.0,0,1706.0,2428.4429,666.9304999999999,0.7952,0.0003999999999999,2.708,336.6662,2088.2503,True,1706,,,,,1706
HiddenCover,2048.0,2048.0,1,1706.0,2432.9856,631.1494,0.3498,0.0001999999999999,2.0608,342.8812,2087.673,True,1706,,,,,1706
HiddenCover,2048.0,2048.0,2,1706.0,2405.774,671.9224,0.3627999999999999,9.99999999999e-05,1.8713,336.5604,2066.9566,True,1706,,,,,1706
HiddenCover,2048.0,2048.0,3,1706.0,2462.6176,673.6414,0.3668999999999999,0.0001999999999999,1.8636,365.6046,2094.7487,True,1706,,,,,1706
HiddenCover,2048.0,2048.0,4,1706.0,2468.9071,657.3472,0.3646,9.99999999999e-05,2.1247000000000003,358.21950000000004,2108.1774,True,1706,,,,,1706
HiddenCover,2048.0,2048.0,5,1706.0,2457.5957000000003,659.4162,0.6592,0.0001999999999999,2.2291,335.5209,2119.1638,True,1706,,,,,1706
HiddenCover,2048.0,2048.0,6,1706.0,2468.4793,646.2536,0.3552,0.0001999999999999,2.1267,375.7786,2090.1975,True,1706,,,,,1706
HiddenCover,2048.0,2048.0,7,1706.0,2477.5844,639.9155,0.6453,0.0001999999999999,2.6098,338.6242,2135.6835,True,1706,,,,,1706
HiddenCover,2048.0,2048.0,8,1706.0,2382.2833,718.3598,0.5942000000000001,0.0006,2.402,331.5662,2047.6953,True,1706,,,,,1706
HiddenCover,2048.0,2048.0,9,1706.0,2436.1169,692.0676,0.5821999999999999,0.0001999999999999,2.0835,329.1807,2104.2422,True,1706,,,,,1706
HiddenCover,2048.0,2048.0,10,1706.0,2442.6488000000004,697.2642999999999,0.671,0.0003,6.9506000000000006,355.5826,2079.4209,True,1706,,,,,1706
HiddenCover,2048.0,2048.0,11,1706.0,2512.4278000000004,671.2291,0.6185999999999999,0.0005,2.2565,366.3411,2143.1856,True,1706,,,,,1706
HiddenCover,2048.0,2048.0,12,1706.0,2479.6396,671.1766,0.3503,9.99999999999e-05,1.9416,338.9495,2138.3727000000003,True,1706,,,,,1706
HiddenCover,2048.0,2048.0,13,1706.0,2387.618,668.1218,0.3654,0.0001999999999999,1.7009,318.8417,2066.6883000000003,True,1706,,,,,1706
HiddenCover,2048.0,2048.0,14,1706.0,2448.8351,664.1908,0.3662,0.0001999999999999,1.7302000000000002,342.348,2104.3698000000004,True,1706,,,,,1706
HiddenCover,2048.0,2048.0,15,1706.0,2545.897,873.2777000000001,0.3627999999999999,9.99999999999e-05,2.0331,354.1387,2189.3312,True,1706,,,,,1706
HiddenCover,2048.0,2048.0,16,1706.0,2479.2503,644.4694,0.6171,0.0001999999999999,3.9348,364.2568,2110.4163,True,1706,,,,,1706
HiddenCover,2048.0,2048.0,17,1706.0,2459.8722,702.3556,0.3635,9.99999999999e-05,2.6891,342.2396,2114.5596,True,1706,,,,,1706
HiddenCover,2048.0,2048.0,18,1706.0,3545.2062,1137.7714,0.3642,0.0001999999999999,1.772,508.3881,3034.653,True,1706,,,,,1706
HiddenCover,2048.0,2048.0,19,1706.0,4303.7098,1242.5747,0.6314,0.0001999999999999,28.8347,570.288,3703.925,True,1706,,,,,1706
HiddenCover,2048.0,2048.0,20,1706.0,4616.2358,1335.3298,0.6214999999999999,0.0001999999999999,52.8325,679.2599,3883.4895,True,1706,,,,,1706
HiddenCover,2048.0,2048.0,21,1706.0,3785.9937,719.5576,0.6294,0.0003,3.4241,554.9467,3226.9638,True,1706,,,,,1706
HiddenCover,2048.0,2048.0,22,1706.0,2973.0871,716.0877,0.6356,0.0001999999999999,2.8584,366.3927,2603.1673,True,1706,,,,,1706
HiddenCover,2048.0,2048.0,23,1706.0,3843.1323,807.1622000000001,0.3667,9.99999999999e-05,1.8045,392.0136,3448.909,True,1706,,,,,1706
HiddenCover,2048.0,2048.0,24,1706.0,2949.197,727.0033,0.6074,0.0003,3.3107,565.4114,2379.8315,True,1706,,,,,1706
HiddenCover,2048.0,2048.0,25,1706.0,2594.1710000000003,720.0359,0.3577,0.0001999999999999,1.913,361.0618,2230.8152,True,1706,,,,,1706
HiddenCover,2048.0,2048.0,26,1706.0,2596.7613,696.1978,0.3568,9.99999999999e-05,1.9247,365.1108,2229.3437,True,1706,,,,,1706
HiddenCover,2048.0,2048.0,27,1706.0,2622.2859,758.9797,0.3483,9.99999999999e-05,1.8887,335.85920000000004,2284.1688,True,1706,,,,,1706
HiddenCover,2048.0,2048.0,28,1706.0,2602.6751,730.4628,0.3732,0.0005,1.9504,381.9356,2218.3939,True,1706,,,,,1706
HiddenCover,2048.0,2048.0,29,1706.0,2644.3657,698.508,0.3654,9.99999999999e-05,1.8389,370.087,2272.0422,True,1706,,,,,1706
HiddenCover,4096.0,4096.0,0,1786.0,5588.8154,1450.7331,0.6584,9.99999999999e-05,1.9558,762.3575999999999,4823.7866,True,1786,,,,,1786
HiddenCover,4096.0,4096.0,1,1786.0,5601.56,1435.0816,0.6705,9.99999999999e-05,1.8342,767.3314,4831.6872,True,1786,,,,,1786
HiddenCover,4096.0,4096.0,2,1786.0,5613.0886,1427.9676000000002,1.1154,0.0003999999999999,2.1503,717.6692,4892.124400000001,True,1786,,,,,1786
HiddenCover,4096.0,4096.0,3,1786.0,5561.4894,1476.8384,0.683,0.0001999999999999,1.8386,707.3089,4851.6274,True,1786,,,,,1786
HiddenCover,4096.0,4096.0,4,1786.0,5564.1932,1417.9859,0.6823,0.0001999999999999,1.7619,711.2926000000001,4850.4268,True,1786,,,,,1786
HiddenCover,4096.0,4096.0,5,1786.0,5741.5121,1454.2869,0.7038,9.99999999999e-05,2.653,779.1112999999999,4959.016799999999,True,1786,,,,,1786
HiddenCover,4096.0,4096.0,6,1786.0,5578.9219,1431.2239,0.6771,0.0001999999999999,1.75,741.8639000000001,4834.5959,True,1786,,,,,1786
HiddenCover,4096.0,4096.0,7,1786.0,5438.6431,1513.7916,0.6803,9.99999999999e-05,1.9422,661.9739999999999,4774.0196,True,1786,,,,,1786
HiddenCover,4096.0,4096.0,8,1786.0,5739.1004,1433.5042,1.4356,0.0003,2.0842,916.2308,4819.3186,True,1786,,,,,1786
HiddenCover,4096.0,4096.0,9,1786.0,5520.7002,1362.9095,0.6665,0.0001999999999999,2.0324,739.7399,4778.2309,True,1786,,,,,1786
HiddenCover,4096.0,4096.0,10,1786.0,5585.2794,1442.8768,0.6878,9.99999999999e-05,2.0235000000000003,757.9825999999999,4824.5544,True,1786,,,,,1786
HiddenCover,4096.0,4096.0,11,1786.0,6251.817,1730.051,1.3057,9.99999999999e-05,2.3288,744.7701,5503.3836,True,1786,,,,,1786
HiddenCover,4096.0,4096.0,12,1786.0,5544.8105,1412.8873,0.6908,9.99999999999e-05,1.7978,721.2581,4821.025,True,1786,,,,,1786
HiddenCover,4096.0,4096.0,13,1786.0,5498.2191,1589.9495,0.6761999999999999,9.99999999999e-05,1.8943,691.8764,4803.742,True,1786,,,,,1786
HiddenCover,4096.0,4096.0,14,1786.0,5708.5479000000005,1457.6237999999998,1.1193,0.0003999999999999,2.15,736.6499,4968.5983,True,1786,,,,,1786
HiddenCover,4096.0,4096.0,15,1786.0,5713.81,1475.6896,1.2496,0.0001999999999999,2.2556,744.8572,4965.4138,True,1786,,,,,1786
HiddenCover,4096.0,4096.0,16,1786.0,5713.8582,1479.9045,0.7968,0.0001999999999999,1.8378,785.8005,4925.3962,True,1786,,,,,1786
HiddenCover,4096.0,4096.0,17,1786.0,5535.1736,1508.9510000000002,0.903,0.0003,2.018,737.7035,4794.5016000000005,True,1786,,,,,1786
HiddenCover,4096.0,4096.0,18,1786.0,5574.8773,1460.6106,0.6805,9.99999999999e-05,2.1283,725.8271,4846.2001,True,1786,,,,,1786
HiddenCover,4096.0,4096.0,19,1786.0,5755.9385,1391.984,1.1952,9.99999999999e-05,2.8083,764.5364999999999,4987.362700000001,True,1786,,,,,1786
HiddenCover,4096.0,4096.0,20,1786.0,5466.4677,1381.5413999999998,0.6682,0.0001999999999999,1.7991,727.0778,4736.8869,True,1786,,,,,1786
HiddenCover,4096.0,4096.0,21,1786.0,5383.3195,1362.2588,0.6700999999999999,0.0001999999999999,1.9311,679.5166,4701.1718,True,1786,,,,,1786
HiddenCover,4096.0,4096.0,22,1786.0,5253.643,1374.7706,0.6823,0.0001999999999999,1.764,715.5641,4535.6014,True,1786,,,,,1786
HiddenCover,4096.0,4096.0,23,1786.0,5387.784500000001,1392.2484,0.6782,0.0001999999999999,2.179,725.2393000000001,4659.6573,True,1786,,,,,1786
HiddenCover,4096.0,4096.0,24,1786.0,5376.647400000001,1371.6031,0.6724,9.99999999999e-05,2.5581,705.3565000000001,4668.0293,True,1786,,,,,1786
HiddenCover,4096.0,4096.0,25,1786.0,5333.6434,1358.3018,0.655,9.99999999999e-05,1.9399,732.1537000000001,4598.8673,True,1786,,,,,1786
HiddenCover,4096.0,4096.0,26,1786.0,5332.6918000000005,1394.5899,0.6465000000000001,9.99999999999e-05,2.1828,684.1274000000001,4645.7053000000005,True,1786,,,,,1786
HiddenCover,4096.0,4096.0,27,1786.0,5394.9868,1364.3842,0.6818,0.0001999999999999,2.2953,684.7240999999999,4707.2566,True,1786,,,,,1786
HiddenCover,4096.0,4096.0,28,1786.0,5452.7494,1413.3428,0.6503,9.99999999999e-05,1.9713,730.6264,4719.4735,True,1786,,,,,1786
HiddenCover,4096.0,4096.0,29,1786.0,5483.665,1399.0438,0.6746,9.99999999999e-05,1.9045,705.7256,4775.3299,True,1786,,,,,1786
zkRevoke,,,0,,59.5844,0.9977,,,,,,True,284,1.0,1.0,10000.0,1244.0,164
zkRevoke,,,1,,51.5249,1.3975,,,,,,True,284,1.0,1.0,10000.0,1244.0,164
zkRevoke,,,2,,52.5615,0.9921,,,,,,True,284,1.0,1.0,10000.0,1244.0,164
zkRevoke,,,3,,54.0475,0.9916,,,,,,True,284,1.0,1.0,10000.0,1244.0,164
zkRevoke,,,4,,52.9352,2.0,,,,,,True,284,1.0,1.0,10000.0,1244.0,164
zkRevoke,,,5,,52.7473,0.9999,,,,,,True,284,1.0,1.0,10000.0,1244.0,164
zkRevoke,,,6,,55.4978,0.9916,,,,,,True,284,1.0,1.0,10000.0,1244.0,164
zkRevoke,,,7,,52.1819,1.9473,,,,,,True,284,1.0,1.0,10000.0,1244.0,164
zkRevoke,,,8,,54.7296,1.0018,,,,,,True,284,1.0,1.0,10000.0,1244.0,164
zkRevoke,,,9,,51.9045,0.9913,,,,,,True,284,1.0,1.0,10000.0,1244.0,164
zkRevoke,,,10,,55.023,2.0028,,,,,,True,284,1.0,1.0,10000.0,1244.0,164
zkRevoke,,,11,,50.2474,0.9991,,,,,,True,284,1.0,1.0,10000.0,1244.0,164
zkRevoke,,,12,,49.8947,0.9992,,,,,,True,284,1.0,1.0,10000.0,1244.0,164
zkRevoke,,,13,,54.0751,0.9931,,,,,,True,284,1.0,1.0,10000.0,1244.0,164
zkRevoke,,,14,,55.7968,0.9969,,,,,,True,284,1.0,1.0,10000.0,1244.0,164
zkRevoke,,,15,,50.0483,1.5667,,,,,,True,284,1.0,1.0,10000.0,1244.0,164
zkRevoke,,,16,,54.6494,0.9935,,,,,,True,284,1.0,1.0,10000.0,1244.0,164
zkRevoke,,,17,,52.5798,1.0003,,,,,,True,284,1.0,1.0,10000.0,1244.0,164
zkRevoke,,,18,,55.2975,0.9922,,,,,,True,284,1.0,1.0,10000.0,1244.0,164
zkRevoke,,,19,,55.7473,1.0008,,,,,,True,284,1.0,1.0,10000.0,1244.0,164
zkRevoke,,,20,,52.5493,0.9917,,,,,,True,284,1.0,1.0,10000.0,1244.0,164
zkRevoke,,,21,,50.9377,0.9426,,,,,,True,284,1.0,1.0,10000.0,1244.0,164
zkRevoke,,,22,,52.567,1.006,,,,,,True,284,1.0,1.0,10000.0,1244.0,164
zkRevoke,,,23,,54.2244,1.5076,,,,,,True,284,1.0,1.0,10000.0,1244.0,164
zkRevoke,,,24,,51.6121,0.9999,,,,,,True,284,1.0,1.0,10000.0,1244.0,164
zkRevoke,,,25,,50.6739,0.875,,,,,,True,284,1.0,1.0,10000.0,1244.0,164
zkRevoke,,,26,,49.3929,0.945,,,,,,True,284,1.0,1.0,10000.0,1244.0,164
zkRevoke,,,27,,54.9254,1.0,,,,,,True,284,1.0,1.0,10000.0,1244.0,164
zkRevoke,,,28,,52.7172,2.3716,,,,,,True,284,1.0,1.0,10000.0,1244.0,164
zkRevoke,,,29,,55.7779,0.9995,,,,,,True,284,1.0,1.0,10000.0,1244.0,164
